country_code,country_name,series_code,series_name,scale,decimals,year,value,rank
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.6,53.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,8.3,15.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,59.5,125.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,65.2,129.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,54.9163384289,115.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,50.5023566725,110.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,49.8,109.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,88.4,146.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,9.2604685717,22.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,135.3,174.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,10.4,26.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,20.9,61.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,179.6,192.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,6.4,3.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,28.8,76.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,8.4,16.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,55.5,117.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,91.7,149.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,8.8,19.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,45.3,100.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,118.5,164.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,224.3,205.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,160.6,184.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,206.1,201.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,186.6,197.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,12.1,35.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,20.4,58.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,73.9,134.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,65.3,130.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,11.73441739,33.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,55.2,116.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,12.1,36.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,146.4,180.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.7,55.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,81.0,139.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,111.9,159.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,8.5,17.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,62.1,127.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,45.4,101.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,6.1,1.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,10.9,30.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,9.2,21.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,37.1,89.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,37.2,90.0
JPN,Japan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,6.2,2.0
KAZ,Kazakhstan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,55.9,119.0
KEN,Kenya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,102.7,156.0
KGZ,Kyrgyz Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,69.3,131.0
KHM,Cambodia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,120.8,166.0
KIR,Kiribati,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,84.9,143.0
KNA,St. Kitts and Nevis,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,27.2,75.0
KOR,"Korea, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,7.0,6.0
KWT,Kuwait,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,14.8,41.0
LAC,Latin America & Caribbean,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,52.3704872311,113.0
LAO,Lao PDR,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,137.2,176.0
LBN,Lebanon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,37.3,91.0
LBR,Liberia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,225.1,206.0
LBY,Libya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,42.1,95.0
LCA,St. Lucia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,21.7,64.0
LIC,Low income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,162.2983796404,186.0
LIE,Liechtenstein,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,9.6,24.0
LKA,Sri Lanka,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,30.5,78.0
LMC,Lower middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,110.7671906161,158.0
LMY,Low & middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,96.7623028308,154.0
LSO,Lesotho,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,88.1,144.0
LTU,Lithuania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.6,54.0
LUX,Luxembourg,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,7.9,9.0
LVA,Latvia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,21.3,63.0
MAR,Morocco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,82.1,141.0
MCO,Monaco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,7.9,10.0
MDA,Moldova,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,36.1,85.0
MDG,Madagascar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,154.0,182.0
MDV,Maldives,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,96.4,153.0
MEX,Mexico,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,46.6,103.0
MHL,Marshall Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,49.4,107.0
MIC,Middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,83.3258890631,142.0
MKD,"Macedonia, FYR",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,36.0,84.0
MLI,Mali,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,250.6,208.0
MLT,Malta,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,10.8,29.0
MMR,Myanmar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,109.1,157.0
MNA,Middle East & North Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,71.3630693128,132.0
MNE,Montenegro,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.0,47.0
MNG,Mongolia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,101.7,155.0
MOZ,Mozambique,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,213.5,203.0
MRT,Mauritania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,122.7,168.0
MUS,Mauritius,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,23.0,67.0
MWI,Malawi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,218.1,204.0
MYS,Malaysia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.1,49.0
NAM,Namibia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,71.4,133.0
NER,Niger,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,305.9,210.0
NGA,Nigeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,213.0,202.0
NIC,Nicaragua,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,65.1,128.0
NIU,Niue,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,14.6,40.0
NLD,Netherlands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,8.0,12.0
NOR,Norway,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,7.8,8.0
NPL,Nepal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,134.4,173.0
NRU,Nauru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,40.0,93.0
NZL,New Zealand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,10.5,27.0
OMN,Oman,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,44.2,99.0
PAK,Pakistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,122.0,167.0
PAN,Panama,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,32.4,81.0
PER,Peru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,74.6,135.0
PHL,Philippines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,56.8,120.0
PLW,Palau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,31.2,79.0
PNG,Papua New Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,88.1,145.0
POL,Poland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,16.8,45.0
PRK,"Korea, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,50.7,112.0
PRT,Portugal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,13.5,39.0
PRY,Paraguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,49.3,106.0
QAT,Qatar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,19.7,57.0
ROM,Romania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,36.3,87.0
RUS,Russian Federation,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,26.3,73.0
RWA,Rwanda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,175.3,191.0
SAS,South Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,117.1907170585,163.0
SAU,Saudi Arabia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,42.3,96.0
SDN,Sudan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,123.6,170.0
SEN,Senegal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,136.9,175.0
SGP,Singapore,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,6.9,5.0
SID,Small island developing states,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,78.7894896156,138.0
SLB,Solomon Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,43.7,98.0
SLE,Sierra Leone,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,275.3,209.0
SLV,El Salvador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,59.4,124.0
SMR,San Marino,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,11.3,32.0
SOM,Somalia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,180.0,193.0
SRB,Serbia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,26.6,74.0
SSA,Sub-Saharan Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,173.7965869451,188.0
STP,Sao Tome and Principe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,93.1,150.0
SUR,Suriname,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,50.6,111.0
SVK,Slovak Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,17.0,48.0
SVN,Slovenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,9.7,25.0
SWE,Sweden,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,6.4,4.0
SWZ,Swaziland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,95.0,151.0
SYC,Seychelles,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,16.0,42.0
SYR,Syrian Arab Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,35.8,83.0
TCD,Chad,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,205.3,200.0
TGO,Togo,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,144.3,179.0
THA,Thailand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,28.9,77.0
TJK,Tajikistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,115.5,161.0
TKM,Turkmenistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,95.6,152.0
TMP,Timor-Leste,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,161.7,185.0
TON,Tonga,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,24.0,68.0
TTO,Trinidad and Tobago,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,36.1,86.0
TUN,Tunisia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,46.1,102.0
TUR,Turkey,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,76.8,137.0
TUV,Tuvalu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,55.7,118.0
TZA,Tanzania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,154.6,183.0
UGA,Uganda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,174.4,190.0
UKR,Ukraine,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,20.4,59.0
UMC,Upper middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,47.6349503893,105.0
URY,Uruguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,22.4,66.0
USA,United States,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,10.9,31.0
UZB,Uzbekistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,75.4,136.0
VCT,St. Vincent and the Grenadines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,25.5,70.0
VEN,"Venezuela, RB",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,32.3,80.0
VNM,Vietnam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,49.7,108.0
VUT,Vanuatu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,36.7,88.0
WBG,West Bank and Gaza,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,42.8,97.0
WLD,World,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,88.692497258,147.0
WSM,Samoa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,26.2,72.0
YEM,"Yemen, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,124.6,171.0
ZAF,South Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,58.3,123.0
ZAR,"Congo, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,181.4,194.0
ZMB,Zambia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,184.1,196.0
ZWE,Zimbabwe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1991,81.6,140.0
ADO,Andorra,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,7.6,11.0
AFG,Afghanistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,186.9,198.0
AGO,Angola,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,235.3,207.0
ALB,Albania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,38.6,92.0
ARE,United Arab Emirates,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,19.4,58.0
ARG,Argentina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,24.9,72.0
ARM,Armenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,50.5,113.0
ATG,Antigua and Barbuda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,23.8,69.0
AUS,Australia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.2,17.0
AUT,Austria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.4,20.0
AZE,Azerbaijan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,89.4,148.0
BDI,Burundi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,181.8,194.0
BEL,Belgium,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,9.1,24.0
BEN,Benin,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,170.2,188.0
BFA,Burkina Faso,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,202.4,199.0
BGD,Bangladesh,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,132.1,176.0
BGR,Bulgaria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,22.5,67.0
BHR,Bahrain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,15.6,43.0
BHS,"Bahamas, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,20.2,60.0
BIH,Bosnia and Herzegovina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,16.4,48.0
BLR,Belarus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,17.0,53.0
BLZ,Belize,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,39.9,94.0
BOL,Bolivia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,112.9,160.0
BRA,Brazil,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,54.7,120.0
BRB,Barbados,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,16.8,51.0
BRN,Brunei Darussalam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,11.4,34.0
BTN,Bhutan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,127.0,172.0
BWA,Botswana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,63.2,129.0
CAF,Central African Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,169.0,187.0
CAN,Canada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,7.7,13.0
CHE,Switzerland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,7.4,8.0
CHL,Chile,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,16.4,49.0
CHN,China,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,46.5,105.0
CIV,Cote d'Ivoire,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,154.2,182.0
CMR,Cameroon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,139.3,178.0
COG,"Congo, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,113.8,161.0
COK,Cook Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,18.2,56.0
COL,Colombia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,34.3,84.0
COM,Comoros,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,120.4,167.0
CPV,Cape Verde,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,56.5,121.0
CRI,Costa Rica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,16.2,45.0
CUB,Cuba,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,12.1,37.0
CYP,Cyprus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,10.5,30.0
CZE,Czech Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,12.8,39.0
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,7.6,12.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,118.7,165.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,17.5,54.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,7.8,15.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,56.9,123.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,62.9,128.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,53.5718366472,115.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,49.9733105946,111.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,47.4,106.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,83.0,143.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.7780972365,21.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,129.9,175.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,9.9,26.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,20.5,62.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,174.7,191.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,6.0,2.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,27.9,77.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.0,16.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,54.6,118.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,90.9,149.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.3,19.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,44.2,101.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,116.0,164.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,219.4,205.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,156.6,185.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,202.9,200.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,182.2,195.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,11.5,36.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,19.7,59.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,70.0,133.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,63.7,130.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,11.2041344244,33.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,52.9,114.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,11.4,35.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,142.0,180.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,16.8,52.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,77.1,139.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,108.7,159.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.2,18.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,59.5,126.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,45.3,103.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,5.9,1.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,10.4,28.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,8.8,22.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,36.4,91.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,36.3,89.0
JPN,Japan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,6.1,4.0
KAZ,Kazakhstan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1992,54.6,119.0
